Price,Adj Close,Close,High,Low,Open,Volume
Ticker,AALI.JK,AALI.JK,AALI.JK,AALI.JK,AALI.JK,AALI.JK
Date,,,,,,
2001-05-23,245.68878173828125,547.8893432617188,571.7106323242188,547.8893432617188,571.7106323242188,723617
2001-05-24,245.68878173828125,547.8893432617188,547.8893432617188,547.8893432617188,547.8893432617188,0
2001-05-25,267.0529479980469,595.5318603515625,595.5318603515625,571.7106323242188,571.7106323242188,268142
2001-05-28,256.3709716796875,571.7106323242188,595.5318603515625,571.7106323242188,595.5318603515625,228262
2001-05-29,277.7351989746094,619.3531494140625,643.1744384765625,571.7106323242188,571.7106323242188,2869808
2001-05-30,299.0994873046875,666.9957275390625,690.8170166015625,619.3531494140625,643.1744384765625,1623023
2001-05-31,267.0529479980469,595.5318603515625,666.9957275390625,571.7106323242188,666.9957275390625,3309016
2001-06-01,245.68878173828125,547.8893432617188,595.5318603515625,547.8893432617188,595.5318603515625,1355406
2001-06-04,245.68878173828125,547.8893432617188,547.8893432617188,547.8893432617188,547.8893432617188,0
2001-06-05,245.68878173828125,547.8893432617188,547.8893432617188,547.8893432617188,547.8893432617188,1059976
2001-06-06,245.68878173828125,547.8893432617188,571.7106323242188,547.8893432617188,547.8893432617188,1719051
2001-06-07,256.3709716796875,571.7106323242188,571.7106323242188,571.7106323242188,571.7106323242188,2149863
2001-06-08,270.2053527832031,595.5318603515625,595.5318603515625,571.7106323242188,571.7106323242188,476464
2001-06-11,281.01361083984375,619.3531494140625,619.3531494140625,595.5318603515625,595.5318603515625,343705
2001-06-12,281.01361083984375,619.3531494140625,619.3531494140625,619.3531494140625,619.3531494140625,1348584
2001-06-13,291.82177734375,643.1744384765625,643.1744384765625,619.3531494140625,619.3531494140625,940860
2001-06-14,291.82177734375,643.1744384765625,690.8170166015625,619.3531494140625,619.3531494140625,3864717
2001-06-15,291.82177734375,643.1744384765625,643.1744384765625,643.1744384765625,643.1744384765625,197827
2001-06-18,302.630126953125,666.9957275390625,666.9957275390625,643.1744384765625,643.1744384765625,946632
2001-06-19,302.630126953125,666.9957275390625,690.8170166015625,666.9957275390625,690.8170166015625,399327
2001-06-20,389.0958251953125,857.56591796875,857.56591796875,666.9957275390625,666.9957275390625,17183693
2001-06-21,453.9451599121094,1000.4935913085938,1000.4935913085938,881.38720703125,881.38720703125,39328288
2001-06-22,421.5205383300781,929.0297241210938,1000.4935913085938,905.20849609375,1000.4935913085938,12055924
2001-06-25,421.5205383300781,929.0297241210938,929.0297241210938,881.38720703125,929.0297241210938,2537122
2001-06-26,410.7121887207031,905.20849609375,905.20849609375,881.38720703125,905.20849609375,1480294
2001-06-27,410.7121887207031,905.20849609375,905.20849609375,881.38720703125,905.20849609375,1547461
2001-06-28,399.9039611816406,881.38720703125,881.38720703125,857.56591796875,881.38720703125,1054729
2001-06-29,410.7121887207031,905.20849609375,952.8510131835938,881.38720703125,881.38720703125,7513766
2001-07-02,432.32861328125,952.8510131835938,952.8510131835938,905.20849609375,929.0297241210938,1886968
2001-07-03,486.36962890625,1071.9573974609375,1071.9573974609375,952.8510131835938,952.8510131835938,14372655
2001-07-04,551.218994140625,1214.885009765625,1214.885009765625,1071.9573974609375,1071.9573974609375,15679785
2001-07-05,529.6025390625,1167.2425537109375,1214.885009765625,1119.5999755859375,1214.885009765625,12302552
2001-07-06,605.26025390625,1333.991455078125,1357.812744140625,1143.4212646484375,1167.2425537109375,24816576
2001-07-09,680.9177856445312,1500.7403564453125,1572.2042236328125,1310.170166015625,1310.170166015625,33199838
2001-07-10,637.6849365234375,1405.455322265625,1500.7403564453125,1381.634033203125,1500.7403564453125,34258765
2001-07-11,670.1095581054688,1476.9190673828125,1524.5616455078125,1405.455322265625,1405.455322265625,20568272
2001-07-12,648.4930419921875,1429.2764892578125,1500.7403564453125,1429.2764892578125,1476.9190673828125,12804205
2001-07-13,724.1504516601562,1596.0255126953125,1691.310546875,1453.0977783203125,1453.0977783203125,69358691
2001-07-16,756.5751342773438,1667.4892578125,1691.310546875,1596.0255126953125,1596.0255126953125,23755549
2001-07-17,756.5751342773438,1667.4892578125,1691.310546875,1643.66796875,1667.4892578125,13654810
2001-07-18,756.5751342773438,1667.4892578125,1691.310546875,1643.66796875,1667.4892578125,17803412
2001-07-19,886.2740478515625,1953.3446044921875,1953.3446044921875,1596.0255126953125,1667.4892578125,133371321
2001-07-20,853.8489990234375,1881.8807373046875,2000.9871826171875,1881.8807373046875,1977.1658935546875,46508844
2001-07-23,821.4243774414062,1810.4169921875,2048.629638671875,1810.4169921875,2000.9871826171875,46452697
2001-07-24,756.5751342773438,1667.4892578125,1858.0594482421875,1667.4892578125,1810.4169921875,31393679
2001-07-25,756.5751342773438,1667.4892578125,1762.7744140625,1572.2042236328125,1667.4892578125,54414592
2001-07-26,734.9586791992188,1619.8468017578125,1738.953125,1596.0255126953125,1667.4892578125,26669961
2001-07-27,745.7669677734375,1643.66796875,1667.4892578125,1596.0255126953125,1596.0255126953125,15642529
2001-07-30,745.7669677734375,1643.66796875,1691.310546875,1643.66796875,1643.66796875,12332987
2001-07-31,648.4930419921875,1429.2764892578125,1643.66796875,1310.170166015625,1643.66796875,48742666
2001-08-01,691.7257080078125,1524.5616455078125,1548.3829345703125,1405.455322265625,1405.455322265625,51534813
2001-08-02,670.1095581054688,1476.9190673828125,1572.2042236328125,1453.0977783203125,1548.3829345703125,25098886
2001-08-03,670.1095581054688,1476.9190673828125,1476.9190673828125,1357.812744140625,1453.0977783203125,14828655
2001-08-06,648.4930419921875,1429.2764892578125,1476.9190673828125,1405.455322265625,1453.0977783203125,4834438
2001-08-07,648.4930419921875,1429.2764892578125,1453.0977783203125,1381.634033203125,1405.455322265625,5190737
2001-08-08,659.3013916015625,1453.0977783203125,1476.9190673828125,1429.2764892578125,1429.2764892578125,8827717
2001-08-09,605.26025390625,1333.991455078125,1500.7403564453125,1333.991455078125,1476.9190673828125,24150679
2001-08-10,648.4930419921875,1429.2764892578125,1453.0977783203125,1381.634033203125,1381.634033203125,14237797
2001-08-13,680.9177856445312,1500.7403564453125,1548.3829345703125,1453.0977783203125,1453.0977783203125,32362351
2001-08-14,680.9177856445312,1500.7403564453125,1548.3829345703125,1500.7403564453125,1500.7403564453125,22899697
2001-08-15,659.3013916015625,1453.0977783203125,1500.7403564453125,1429.2764892578125,1500.7403564453125,7371561
2001-08-16,648.4930419921875,1429.2764892578125,1476.9190673828125,1381.634033203125,1429.2764892578125,16555578
2001-08-17,648.4930419921875,1429.2764892578125,1429.2764892578125,1429.2764892578125,1429.2764892578125,0
2001-08-20,659.3013916015625,1453.0977783203125,1500.7403564453125,1405.455322265625,1453.0977783203125,6163607
2001-08-21,680.9177856445312,1500.7403564453125,1524.5616455078125,1405.455322265625,1453.0977783203125,16423343
2001-08-22,680.9177856445312,1500.7403564453125,1524.5616455078125,1500.7403564453125,1500.7403564453125,10160035
2001-08-23,702.5341186523438,1548.3829345703125,1548.3829345703125,1476.9190673828125,1500.7403564453125,12848808
2001-08-24,691.7257080078125,1524.5616455078125,1572.2042236328125,1500.7403564453125,1548.3829345703125,25922205
2001-08-27,594.4517822265625,1310.170166015625,1548.3829345703125,1310.170166015625,1524.5616455078125,50974914
2001-08-28,626.876708984375,1381.634033203125,1405.455322265625,1262.527587890625,1310.170166015625,36466875
2001-08-29,572.8353881835938,1262.527587890625,1405.455322265625,1238.706298828125,1405.455322265625,40089162
2001-08-30,572.8353881835938,1262.527587890625,1262.527587890625,1167.2425537109375,1262.527587890625,21793543
2001-08-31,562.0272216796875,1238.706298828125,1262.527587890625,1214.885009765625,1262.527587890625,4305499
2001-09-03,551.218994140625,1214.885009765625,1238.706298828125,1191.063720703125,1238.706298828125,3248671
2001-09-04,572.8353881835938,1262.527587890625,1262.527587890625,1191.063720703125,1191.063720703125,9723450
2001-09-05,562.0272216796875,1238.706298828125,1262.527587890625,1214.885009765625,1238.706298828125,4012169
2001-09-06,572.8353881835938,1262.527587890625,1262.527587890625,1214.885009765625,1262.527587890625,5675598
2001-09-07,562.0272216796875,1238.706298828125,1262.527587890625,1214.885009765625,1262.527587890625,1362227
2001-09-10,551.218994140625,1214.885009765625,1214.885009765625,1191.063720703125,1214.885009765625,1363277
2001-09-11,551.218994140625,1214.885009765625,1238.706298828125,1191.063720703125,1238.706298828125,270766
2001-09-12,507.9861755371094,1119.5999755859375,1167.2425537109375,1071.9573974609375,1095.7786865234375,8700730
2001-09-13,497.17791748046875,1095.7786865234375,1143.4212646484375,1095.7786865234375,1143.4212646484375,1903235
2001-09-14,464.7533874511719,1024.3148193359375,1095.7786865234375,1000.4935913085938,1095.7786865234375,5933246
2001-09-17,410.7121887207031,905.20849609375,1000.4935913085938,881.38720703125,1000.4935913085938,7376808
2001-09-18,432.32861328125,952.8510131835938,1024.3148193359375,929.0297241210938,929.0297241210938,9705609
2001-09-19,475.5615234375,1048.1361083984375,1048.1361083984375,952.8510131835938,952.8510131835938,10558313
2001-09-20,551.218994140625,1214.885009765625,1238.706298828125,1000.4935913085938,1024.3148193359375,44783495
2001-09-21,562.0272216796875,1238.706298828125,1286.348876953125,1191.063720703125,1214.885009765625,37177899
2001-09-24,562.0272216796875,1238.706298828125,1238.706298828125,1238.706298828125,1238.706298828125,0
2001-09-25,551.218994140625,1214.885009765625,1262.527587890625,1167.2425537109375,1238.706298828125,12533438
2001-09-26,518.7944946289062,1143.4212646484375,1214.885009765625,1119.5999755859375,1191.063720703125,5455732
2001-09-27,507.9861755371094,1119.5999755859375,1167.2425537109375,1119.5999755859375,1119.5999755859375,6097490
2001-09-28,507.9861755371094,1119.5999755859375,1119.5999755859375,1119.5999755859375,1119.5999755859375,0
2001-10-01,497.17791748046875,1095.7786865234375,1119.5999755859375,1071.9573974609375,1119.5999755859375,1077818
2001-10-02,453.9451599121094,1000.4935913085938,1048.1361083984375,1000.4935913085938,1048.1361083984375,3521012
2001-10-03,453.9451599121094,1000.4935913085938,1048.1361083984375,929.0297241210938,1048.1361083984375,8105149
2001-10-04,507.9861755371094,1119.5999755859375,1119.5999755859375,1000.4935913085938,1024.3148193359375,14848071
2001-10-05,497.17791748046875,1095.7786865234375,1119.5999755859375,1071.9573974609375,1119.5999755859375,12898133
2001-10-08,475.5615234375,1048.1361083984375,1048.1361083984375,929.0297241210938,1024.3148193359375,13113277
2001-10-09,540.4107055664062,1191.063720703125,1191.063720703125,1048.1361083984375,1048.1361083984375,30672160
2001-10-10,540.4107055664062,1191.063720703125,1214.885009765625,1167.2425537109375,1167.2425537109375,25123024
2001-10-11,529.6025390625,1167.2425537109375,1238.706298828125,1143.4212646484375,1214.885009765625,14290796
2001-10-12,507.9861755371094,1119.5999755859375,1167.2425537109375,1119.5999755859375,1167.2425537109375,12960577
2001-10-15,507.9861755371094,1119.5999755859375,1119.5999755859375,1119.5999755859375,1119.5999755859375,0
2001-10-16,497.17791748046875,1095.7786865234375,1143.4212646484375,1071.9573974609375,1119.5999755859375,4381062
2001-10-17,540.4107055664062,1191.063720703125,1191.063720703125,1071.9573974609375,1095.7786865234375,20595559
2001-10-18,529.6025390625,1167.2425537109375,1191.063720703125,1143.4212646484375,1191.063720703125,25314555
2001-10-19,518.7944946289062,1143.4212646484375,1167.2425537109375,1119.5999755859375,1143.4212646484375,13080743
2001-10-22,529.6025390625,1167.2425537109375,1167.2425537109375,1095.7786865234375,1143.4212646484375,17226197
2001-10-23,486.36962890625,1071.9573974609375,1167.2425537109375,1048.1361083984375,1167.2425537109375,25052709
2001-10-24,432.32861328125,952.8510131835938,1095.7786865234375,929.0297241210938,1071.9573974609375,56645266
2001-10-25,432.32861328125,952.8510131835938,976.6723022460938,929.0297241210938,952.8510131835938,9935970
2001-10-26,432.32861328125,952.8510131835938,952.8510131835938,929.0297241210938,952.8510131835938,9893466
2001-10-29,410.7121887207031,905.20849609375,952.8510131835938,905.20849609375,929.0297241210938,4546880
2001-10-30,421.5205383300781,929.0297241210938,929.0297241210938,905.20849609375,905.20849609375,6187221
2001-10-31,443.13702392578125,976.6723022460938,976.6723022460938,905.20849609375,929.0297241210938,16130013
2001-11-01,421.5205383300781,929.0297241210938,976.6723022460938,929.0297241210938,976.6723022460938,2473104
2001-11-02,432.32861328125,952.8510131835938,952.8510131835938,929.0297241210938,952.8510131835938,2472579
2001-11-05,410.7121887207031,905.20849609375,929.0297241210938,881.38720703125,929.0297241210938,7760394
2001-11-06,410.7121887207031,905.20849609375,905.20849609375,857.56591796875,905.20849609375,3545674
2001-11-07,378.2875671386719,833.74462890625,905.20849609375,809.9234008789062,881.38720703125,9181393
2001-11-08,367.4793395996094,809.9234008789062,833.74462890625,762.2808227539062,833.74462890625,4834438
2001-11-09,367.4793395996094,809.9234008789062,809.9234008789062,809.9234008789062,809.9234008789062,0
2001-11-12,367.4793395996094,809.9234008789062,809.9234008789062,786.1021118164062,809.9234008789062,2019203
2001-11-13,367.4793395996094,809.9234008789062,809.9234008789062,786.1021118164062,786.1021118164062,1095659
2001-11-14,389.0958251953125,857.56591796875,881.38720703125,809.9234008789062,809.9234008789062,11853374
2001-11-15,389.0958251953125,857.56591796875,857.56591796875,833.74462890625,857.56591796875,2377601
2001-11-16,389.0958251953125,857.56591796875,857.56591796875,833.74462890625,857.56591796875,1679171
2001-11-19,410.7121887207031,905.20849609375,905.20849609375,833.74462890625,857.56591796875,9760707
2001-11-20,432.32861328125,952.8510131835938,1000.4935913085938,905.20849609375,905.20849609375,32956883
2001-11-21,432.32861328125,952.8510131835938,976.6723022460938,929.0297241210938,952.8510131835938,10812813
2001-11-22,421.5205383300781,929.0297241210938,929.0297241210938,905.20849609375,929.0297241210938,2487797
2001-11-23,421.5205383300781,929.0297241210938,929.0297241210938,905.20849609375,905.20849609375,2142517
2001-11-26,421.5205383300781,929.0297241210938,929.0297241210938,905.20849609375,929.0297241210938,497979
2001-11-27,410.7121887207031,905.20849609375,905.20849609375,905.20849609375,905.20849609375,685836
2001-11-28,410.7121887207031,905.20849609375,929.0297241210938,881.38720703125,905.20849609375,6374028
2001-11-29,410.7121887207031,905.20849609375,905.20849609375,881.38720703125,905.20849609375,533136
2001-11-30,410.7121887207031,905.20849609375,905.20849609375,881.38720703125,905.20849609375,3517863
2001-12-03,410.7121887207031,905.20849609375,905.20849609375,881.38720703125,905.20849609375,988612
2001-12-04,410.7121887207031,905.20849609375,905.20849609375,881.38720703125,905.20849609375,1421523
2001-12-05,410.7121887207031,905.20849609375,905.20849609375,881.38720703125,881.38720703125,330062
2001-12-06,410.7121887207031,905.20849609375,929.0297241210938,881.38720703125,905.20849609375,4155948
2001-12-07,421.5205383300781,929.0297241210938,929.0297241210938,905.20849609375,905.20849609375,1765753
2001-12-10,410.7121887207031,905.20849609375,905.20849609375,905.20849609375,905.20849609375,306973
2001-12-11,399.9039611816406,881.38720703125,905.20849609375,881.38720703125,881.38720703125,851654
2001-12-12,399.9039611816406,881.38720703125,881.38720703125,857.56591796875,881.38720703125,2276851
2001-12-13,399.9039611816406,881.38720703125,881.38720703125,857.56591796875,881.38720703125,467019
2001-12-14,399.9039611816406,881.38720703125,881.38720703125,881.38720703125,881.38720703125,0
2001-12-17,399.9039611816406,881.38720703125,881.38720703125,881.38720703125,881.38720703125,0
2001-12-18,399.9039611816406,881.38720703125,881.38720703125,881.38720703125,881.38720703125,0
2001-12-19,410.7121887207031,905.20849609375,905.20849609375,857.56591796875,857.56591796875,951880
2001-12-20,410.7121887207031,905.20849609375,905.20849609375,881.38720703125,881.38720703125,503751
2001-12-21,410.7121887207031,905.20849609375,905.20849609375,881.38720703125,881.38720703125,437633
2001-12-24,410.7121887207031,905.20849609375,905.20849609375,905.20849609375,905.20849609375,0
2001-12-25,410.7121887207031,905.20849609375,905.20849609375,905.20849609375,905.20849609375,0
2001-12-26,399.9039611816406,881.38720703125,881.38720703125,857.56591796875,881.38720703125,230886
2001-12-27,389.0958251953125,857.56591796875,881.38720703125,857.56591796875,881.38720703125,76612
2001-12-28,399.9039611816406,881.38720703125,881.38720703125,881.38720703125,881.38720703125,666421
2001-12-31,399.9039611816406,881.38720703125,881.38720703125,881.38720703125,881.38720703125,0
2002-01-01,399.9039611816406,881.38720703125,881.38720703125,881.38720703125,881.38720703125,0
2002-01-02,389.0958251953125,857.56591796875,881.38720703125,857.56591796875,857.56591796875,17316
2002-01-03,389.0958251953125,857.56591796875,857.56591796875,857.56591796875,857.56591796875,0
2002-01-04,399.9039611816406,881.38720703125,905.20849609375,857.56591796875,881.38720703125,2742821
2002-01-07,421.5205383300781,929.0297241210938,929.0297241210938,881.38720703125,881.38720703125,2709762
2002-01-08,399.9039611816406,881.38720703125,929.0297241210938,881.38720703125,905.20849609375,2838324
2002-01-09,432.32861328125,952.8510131835938,952.8510131835938,905.20849609375,905.20849609375,6550866
2002-01-10,443.13702392578125,976.6723022460938,976.6723022460938,929.0297241210938,929.0297241210938,14861189
2002-01-11,453.9451599121094,1000.4935913085938,1024.3148193359375,952.8510131835938,976.6723022460938,18580029
2002-01-14,486.36962890625,1071.9573974609375,1071.9573974609375,976.6723022460938,1000.4935913085938,26602269
2002-01-15,518.7944946289062,1143.4212646484375,1143.4212646484375,1071.9573974609375,1071.9573974609375,27721542
2002-01-16,486.36962890625,1071.9573974609375,1167.2425537109375,1048.1361083984375,1143.4212646484375,21428323
2002-01-17,464.7533874511719,1024.3148193359375,1071.9573974609375,1024.3148193359375,1071.9573974609375,6802217
2002-01-18,475.5615234375,1048.1361083984375,1071.9573974609375,1024.3148193359375,1048.1361083984375,4122890
2002-01-21,475.5615234375,1048.1361083984375,1095.7786865234375,1048.1361083984375,1071.9573974609375,1775198
2002-01-22,475.5615234375,1048.1361083984375,1048.1361083984375,1024.3148193359375,1048.1361083984375,1796188
2002-01-23,486.36962890625,1071.9573974609375,1071.9573974609375,1048.1361083984375,1048.1361083984375,3090724
2002-01-24,497.17791748046875,1095.7786865234375,1119.5999755859375,1071.9573974609375,1071.9573974609375,13325797
2002-01-25,486.36962890625,1071.9573974609375,1095.7786865234375,1048.1361083984375,1095.7786865234375,2266356
2002-01-28,464.7533874511719,1024.3148193359375,1071.9573974609375,1000.4935913085938,1071.9573974609375,6126875
2002-01-29,475.5615234375,1048.1361083984375,1071.9573974609375,1000.4935913085938,1000.4935913085938,9072247
2002-01-30,475.5615234375,1048.1361083984375,1071.9573974609375,1048.1361083984375,1071.9573974609375,1425721
2002-01-31,475.5615234375,1048.1361083984375,1048.1361083984375,1048.1361083984375,1048.1361083984375,0
2002-02-01,486.36962890625,1071.9573974609375,1071.9573974609375,1048.1361083984375,1071.9573974609375,3851074
2002-02-04,475.5615234375,1048.1361083984375,1071.9573974609375,1048.1361083984375,1071.9573974609375,320092
2002-02-05,475.5615234375,1048.1361083984375,1071.9573974609375,1048.1361083984375,1048.1361083984375,2435322
2002-02-06,475.5615234375,1048.1361083984375,1071.9573974609375,1048.1361083984375,1071.9573974609375,2910738
2002-02-07,464.7533874511719,1024.3148193359375,1048.1361083984375,1000.4935913085938,1048.1361083984375,3916142
2002-02-08,475.5615234375,1048.1361083984375,1071.9573974609375,1000.4935913085938,1024.3148193359375,5207004
2002-02-11,464.7533874511719,1024.3148193359375,1048.1361083984375,1024.3148193359375,1048.1361083984375,144828
2002-02-12,464.7533874511719,1024.3148193359375,1024.3148193359375,1024.3148193359375,1024.3148193359375,0
2002-02-13,464.7533874511719,1024.3148193359375,1048.1361083984375,1024.3148193359375,1048.1361083984375,407723
2002-02-14,475.5615234375,1048.1361083984375,1048.1361083984375,1048.1361083984375,1048.1361083984375,15742
2002-02-15,486.36962890625,1071.9573974609375,1071.9573974609375,1048.1361083984375,1048.1361083984375,4359023
2002-02-18,497.17791748046875,1095.7786865234375,1119.5999755859375,1071.9573974609375,1071.9573974609375,8382212
2002-02-19,475.5615234375,1048.1361083984375,1119.5999755859375,1048.1361083984375,1095.7786865234375,7335354
2002-02-20,497.17791748046875,1095.7786865234375,1119.5999755859375,1048.1361083984375,1048.1361083984375,11991381
2002-02-21,529.6025390625,1167.2425537109375,1167.2425537109375,1119.5999755859375,1119.5999755859375,12169793
2002-02-22,529.6025390625,1167.2425537109375,1167.2425537109375,1167.2425537109375,1167.2425537109375,0
2002-02-25,529.6025390625,1167.2425537109375,1167.2425537109375,1119.5999755859375,1167.2425537109375,10766111
2002-02-26,572.8353881835938,1262.527587890625,1286.348876953125,1167.2425537109375,1167.2425537109375,22056963
2002-02-27,594.4517822265625,1310.170166015625,1310.170166015625,1262.527587890625,1286.348876953125,18772084
2002-02-28,594.4517822265625,1310.170166015625,1357.812744140625,1286.348876953125,1310.170166015625,19301023
2002-03-01,605.26025390625,1333.991455078125,1333.991455078125,1310.170166015625,1310.170166015625,8512873
2002-03-04,583.6435546875,1286.348876953125,1333.991455078125,1262.527587890625,1333.991455078125,5525522
2002-03-05,572.8353881835938,1262.527587890625,1286.348876953125,1262.527587890625,1286.348876953125,4309173
2002-03-06,583.6435546875,1286.348876953125,1286.348876953125,1262.527587890625,1262.527587890625,2488321
2002-03-07,572.8353881835938,1262.527587890625,1310.170166015625,1262.527587890625,1286.348876953125,2864561
2002-03-08,562.0272216796875,1238.706298828125,1310.170166015625,1238.706298828125,1262.527587890625,2652041
2002-03-11,572.8353881835938,1262.527587890625,1262.527587890625,1262.527587890625,1262.527587890625,698955
2002-03-12,583.6435546875,1286.348876953125,1286.348876953125,1262.527587890625,1262.527587890625,1732170
2002-03-13,583.6435546875,1286.348876953125,1310.170166015625,1286.348876953125,1286.348876953125,5166599
2002-03-14,616.0684204101562,1357.812744140625,1357.812744140625,1286.348876953125,1286.348876953125,7594051
2002-03-15,616.0684204101562,1357.812744140625,1357.812744140625,1357.812744140625,1357.812744140625,0
2002-03-18,637.6849365234375,1405.455322265625,1405.455322265625,1333.991455078125,1333.991455078125,11279307
2002-03-19,626.876708984375,1381.634033203125,1405.455322265625,1357.812744140625,1381.634033203125,3542001
2002-03-20,648.4930419921875,1429.2764892578125,1429.2764892578125,1381.634033203125,1381.634033203125,7392551
2002-03-21,680.9177856445312,1500.7403564453125,1572.2042236328125,1429.2764892578125,1429.2764892578125,21971430
2002-03-22,670.1095581054688,1476.9190673828125,1524.5616455078125,1476.9190673828125,1524.5616455078125,9418051
2002-03-25,670.1095581054688,1476.9190673828125,1500.7403564453125,1476.9190673828125,1476.9190673828125,1276170
2002-03-26,670.1095581054688,1476.9190673828125,1500.7403564453125,1476.9190673828125,1500.7403564453125,208846
2002-03-27,659.3013916015625,1453.0977783203125,1476.9190673828125,1405.455322265625,1476.9190673828125,3753997
2002-03-28,691.7257080078125,1524.5616455078125,1524.5616455078125,1453.0977783203125,1453.0977783203125,5874475
2002-03-29,691.7257080078125,1524.5616455078125,1524.5616455078125,1524.5616455078125,1524.5616455078125,0
2002-04-01,767.38330078125,1691.310546875,1691.310546875,1524.5616455078125,1524.5616455078125,12775869
2002-04-02,734.9586791992188,1619.8468017578125,1715.1318359375,1596.0255126953125,1691.310546875,11386879
2002-04-03,724.1504516601562,1596.0255126953125,1619.8468017578125,1572.2042236328125,1619.8468017578125,1157578
2002-04-04,734.9586791992188,1619.8468017578125,1643.66796875,1596.0255126953125,1596.0255126953125,8122465
2002-04-05,756.5751342773438,1667.4892578125,1667.4892578125,1619.8468017578125,1619.8468017578125,7450272
2002-04-08,788.9998168945312,1738.953125,1786.595703125,1643.66796875,1667.4892578125,17079794
2002-04-09,788.9998168945312,1738.953125,1786.595703125,1715.1318359375,1738.953125,6340970
2002-04-10,832.2327880859375,1834.23828125,1858.0594482421875,1738.953125,1738.953125,21631922
2002-04-11,832.2327880859375,1834.23828125,1905.7020263671875,1834.23828125,1834.23828125,13366202
2002-04-12,864.6572265625,1905.7020263671875,1929.5233154296875,1834.23828125,1834.23828125,7126507
2002-04-15,918.698486328125,2024.8084716796875,2024.8084716796875,1929.5233154296875,1929.5233154296875,11988232
2002-04-16,961.9314575195312,2120.093505859375,2167.736083984375,2024.8084716796875,2048.629638671875,30025680
2002-04-17,864.6572265625,1905.7020263671875,2143.914794921875,1905.7020263671875,2143.914794921875,11575261
2002-04-18,810.6162109375,1786.595703125,1929.5233154296875,1715.1318359375,1905.7020263671875,11836057
